location_name,smell_category,year,centroid_lat,centroid_lon,no_smells
Newham,Uncategorised,1949,51.52689,0.037537,1
Newham,Uncategorised,1950,51.52689,0.037537,1
Newham,Uncategorised,1953,51.52689,0.037537,1
Newham,air_gas,1899,51.52689,0.037537,3
Newham,air_gas,1904,51.52689,0.037537,1
Newham,air_gas,1931,51.52689,0.037537,2
Newham,air_gas,1937,51.52689,0.037537,1
Newham,air_gas,1956,51.52689,0.037537,1
Newham,air_gas,1958,51.52689,0.037537,1
Newham,disinfectant,1940,51.52689,0.037537,1
Newham,factory_fuel,1906,51.52689,0.037537,1
Newham,factory_fuel,1935,51.52689,0.037537,1
Newham,food,1899,51.52689,0.037537,2
Newham,food,1900,51.52689,0.037537,2
Newham,food,1907,51.52689,0.037537,1
Newham,food,1913,51.52689,0.037537,2
Newham,food,1919,51.52689,0.037537,1
Newham,food,1926,51.52689,0.037537,1
Newham,food,1936,51.52689,0.037537,2
Newham,food,1956,51.52689,0.037537,1
Newham,habitation,1899,51.52689,0.037537,2
Newham,habitation,1907,51.52689,0.037537,1
Newham,habitation,1909,51.52689,0.037537,1
Newham,habitation,1913,51.52689,0.037537,1
Newham,habitation,1914,51.52689,0.037537,2
Newham,habitation,1915,51.52689,0.037537,2
Newham,habitation,1918,51.52689,0.037537,1
Newham,habitation,1927,51.52689,0.037537,1
Newham,habitation,1929,51.52689,0.037537,1
Newham,school,1914,51.52689,0.037537,1
Newham,sewer,1897,51.52689,0.037537,1
Newham,sewer,1898,51.52689,0.037537,1
Newham,sewer,1899,51.52689,0.037537,10
Newham,sewer,1904,51.52689,0.037537,1
Newham,thames_water,1914,51.52689,0.037537,1
Newham,thames_water,1933,51.52689,0.037537,1
Newham,trade,1909,51.52689,0.037537,1
Newham,trade,1937,51.52689,0.037537,2
Newham,trade,1938,51.52689,0.037537,1
Newham,waste_rubbish,1904,51.52689,0.037537,1
Newham,waste_rubbish,1905,51.52689,0.037537,1
Newham,waste_rubbish,1909,51.52689,0.037537,1
Newham,waste_rubbish,1913,51.52689,0.037537,1
Newham,waste_rubbish,1915,51.52689,0.037537,2
Newham,waste_rubbish,1918,51.52689,0.037537,1
Newham,waste_rubbish,1919,51.52689,0.037537,1
Newham,waste_rubbish,1920,51.52689,0.037537,1
Newham,waste_rubbish,1925,51.52689,0.037537,1
Newham,waste_rubbish,1926,51.52689,0.037537,1
Newham,waste_rubbish,1927,51.52689,0.037537,1
Newham,waste_rubbish,1951,51.52689,0.037537,1
Redbridge,Uncategorised,1900,51.585658,0.075864,1
Redbridge,Uncategorised,1906,51.585658,0.075864,1
Redbridge,Uncategorised,1912,51.585658,0.075864,1
Redbridge,Uncategorised,1948,51.585658,0.075864,1
Redbridge,Uncategorised,1950,51.585658,0.075864,1
Redbridge,Uncategorised,1951,51.585658,0.075864,1
Redbridge,Uncategorised,1952,51.585658,0.075864,1
Redbridge,Uncategorised,1953,51.585658,0.075864,1
Redbridge,Uncategorised,1956,51.585658,0.075864,1
Redbridge,Uncategorised,1958,51.585658,0.075864,2
Redbridge,Uncategorised,1971,51.585658,0.075864,1
Redbridge,Uncategorised,1972,51.585658,0.075864,1
Redbridge,air_gas,1962,51.585658,0.075864,1
Redbridge,air_gas,1963,51.585658,0.075864,1
Redbridge,animal,1938,51.585658,0.075864,1
Redbridge,animal,1945,51.585658,0.075864,1
Redbridge,animal,1946,51.585658,0.075864,1
Redbridge,animal,1948,51.585658,0.075864,1
Redbridge,animal,1949,51.585658,0.075864,1
Redbridge,decomposition,1952,51.585658,0.075864,1
Redbridge,factory_fuel,1905,51.585658,0.075864,1
Redbridge,factory_fuel,1909,51.585658,0.075864,1
Redbridge,factory_fuel,1960,51.585658,0.075864,1
Redbridge,food,1911,51.585658,0.075864,1
Redbridge,food,1925,51.585658,0.075864,1
Redbridge,food,1952,51.585658,0.075864,2
Redbridge,food,1960,51.585658,0.075864,1
Redbridge,habitation,1896,51.585658,0.075864,1
Redbridge,habitation,1897,51.585658,0.075864,2
Redbridge,habitation,1947,51.585658,0.075864,1
Redbridge,school,1912,51.585658,0.075864,1
Redbridge,school,1913,51.585658,0.075864,1
Redbridge,sewer,1906,51.585658,0.075864,1
Redbridge,sewer,1955,51.585658,0.075864,1
Redbridge,sewer,1962,51.585658,0.075864,1
Redbridge,trade,1951,51.585658,0.075864,1
Redbridge,waste_rubbish,1900,51.585658,0.075864,1
Redbridge,waste_rubbish,1905,51.585658,0.075864,1
Redbridge,waste_rubbish,1906,51.585658,0.075864,1
Redbridge,waste_rubbish,1909,51.585658,0.075864,1
Redbridge,waste_rubbish,1912,51.585658,0.075864,1
Redbridge,waste_rubbish,1913,51.585658,0.075864,2
Redbridge,waste_rubbish,1915,51.585658,0.075864,1
Redbridge,waste_rubbish,1919,51.585658,0.075864,1
Redbridge,waste_rubbish,1920,51.585658,0.075864,1
Redbridge,waste_rubbish,1923,51.585658,0.075864,1
Redbridge,waste_rubbish,1924,51.585658,0.075864,2
Redbridge,waste_rubbish,1925,51.585658,0.075864,1
Redbridge,waste_rubbish,1928,51.585658,0.075864,1
Redbridge,waste_rubbish,1929,51.585658,0.075864,1
Redbridge,waste_rubbish,1930,51.585658,0.075864,1
Redbridge,waste_rubbish,1931,51.585658,0.075864,1
Redbridge,waste_rubbish,1935,51.585658,0.075864,1
Redbridge,waste_rubbish,1936,51.585658,0.075864,1
Redbridge,waste_rubbish,1937,51.585658,0.075864,1
Redbridge,waste_rubbish,1939,51.585658,0.075864,2
Redbridge,waste_rubbish,1941,51.585658,0.075864,1
Redbridge,waste_rubbish,1942,51.585658,0.075864,1
Redbridge,waste_rubbish,1943,51.585658,0.075864,1
Redbridge,waste_rubbish,1944,51.585658,0.075864,1
Redbridge,waste_rubbish,1945,51.585658,0.075864,1
Redbridge,waste_rubbish,1946,51.585658,0.075864,1
Redbridge,waste_rubbish,1947,51.585658,0.075864,1
Redbridge,waste_rubbish,1948,51.585658,0.075864,1
Redbridge,waste_rubbish,1949,51.585658,0.075864,1
Redbridge,waste_rubbish,1950,51.585658,0.075864,1
Redbridge,waste_rubbish,1951,51.585658,0.075864,1
Redbridge,waste_rubbish,1952,51.585658,0.075864,1
Redbridge,waste_rubbish,1953,51.585658,0.075864,1
Redbridge,waste_rubbish,1954,51.585658,0.075864,1
Redbridge,waste_rubbish,1955,51.585658,0.075864,1
Redbridge,waste_rubbish,1956,51.585658,0.075864,1
Redbridge,waste_rubbish,1957,51.585658,0.075864,2
Redbridge,waste_rubbish,1958,51.585658,0.075864,1
Redbridge,waste_rubbish,1959,51.585658,0.075864,1
Redbridge,waste_rubbish,1960,51.585658,0.075864,3
Redbridge,waste_rubbish,1961,51.585658,0.075864,4
Redbridge,waste_rubbish,1962,51.585658,0.075864,3
Redbridge,waste_rubbish,1963,51.585658,0.075864,2
Redbridge,waste_rubbish,1964,51.585658,0.075864,1
Redbridge,waste_rubbish,1965,51.585658,0.075864,2
Redbridge,waste_rubbish,1966,51.585658,0.075864,2
Redbridge,waste_rubbish,1967,51.585658,0.075864,2
Redbridge,waste_rubbish,1968,51.585658,0.075864,2
Redbridge,waste_rubbish,1969,51.585658,0.075864,2
Redbridge,waste_rubbish,1970,51.585658,0.075864,1
Redbridge,waste_rubbish,1971,51.585658,0.075864,1
Redbridge,waste_rubbish,1972,51.585658,0.075864,1
Southwark,Uncategorised,1856,51.474239,-0.074055,5
Southwark,Uncategorised,1857,51.474239,-0.074055,14
Southwark,Uncategorised,1858,51.474239,-0.074055,12
Southwark,Uncategorised,1859,51.474239,-0.074055,29
Southwark,Uncategorised,1860,51.474239,-0.074055,9
Southwark,Uncategorised,1864,51.474239,-0.074055,3
Southwark,Uncategorised,1871,51.474239,-0.074055,4
Southwark,Uncategorised,1874,51.474239,-0.074055,1
Southwark,Uncategorised,1875,51.474239,-0.074055,2
Southwark,Uncategorised,1878,51.474239,-0.074055,1
Southwark,Uncategorised,1880,51.474239,-0.074055,2
Southwark,Uncategorised,1884,51.474239,-0.074055,2
Southwark,Uncategorised,1885,51.474239,-0.074055,1
Southwark,Uncategorised,1887,51.474239,-0.074055,1
Southwark,Uncategorised,1888,51.474239,-0.074055,2
Southwark,Uncategorised,1893,51.474239,-0.074055,1
Southwark,Uncategorised,1894,51.474239,-0.074055,1
Southwark,Uncategorised,1895,51.474239,-0.074055,2
Southwark,Uncategorised,1896,51.474239,-0.074055,3
Southwark,Uncategorised,1897,51.474239,-0.074055,1
Southwark,Uncategorised,1898,51.474239,-0.074055,2
Southwark,Uncategorised,1899,51.474239,-0.074055,2
Southwark,Uncategorised,1903,51.474239,-0.074055,6
Southwark,Uncategorised,1905,51.474239,-0.074055,1
Southwark,Uncategorised,1906,51.474239,-0.074055,4
Southwark,Uncategorised,1908,51.474239,-0.074055,4
Southwark,Uncategorised,1909,51.474239,-0.074055,3
Southwark,Uncategorised,1913,51.474239,-0.074055,1
Southwark,Uncategorised,1914,51.474239,-0.074055,3
Southwark,Uncategorised,1915,51.474239,-0.074055,1
Southwark,Uncategorised,1924,51.474239,-0.074055,1
Southwark,Uncategorised,1935,51.474239,-0.074055,1
Southwark,Uncategorised,1937,51.474239,-0.074055,2
Southwark,Uncategorised,1944,51.474239,-0.074055,1
Southwark,Uncategorised,1950,51.474239,-0.074055,1
Southwark,Uncategorised,1953,51.474239,-0.074055,2
Southwark,air_gas,1856,51.474239,-0.074055,8
Southwark,air_gas,1857,51.474239,-0.074055,9
Southwark,air_gas,1858,51.474239,-0.074055,10
Southwark,air_gas,1859,51.474239,-0.074055,10
Southwark,air_gas,1860,51.474239,-0.074055,1
Southwark,air_gas,1864,51.474239,-0.074055,2
Southwark,air_gas,1871,51.474239,-0.074055,1
Southwark,air_gas,1882,51.474239,-0.074055,1
Southwark,air_gas,1884,51.474239,-0.074055,2
Southwark,air_gas,1894,51.474239,-0.074055,1
Southwark,air_gas,1896,51.474239,-0.074055,3
Southwark,air_gas,1898,51.474239,-0.074055,2
Southwark,air_gas,1905,51.474239,-0.074055,1
Southwark,air_gas,1906,51.474239,-0.074055,3
Southwark,air_gas,1912,51.474239,-0.074055,2
Southwark,air_gas,1936,51.474239,-0.074055,1
Southwark,air_gas,1950,51.474239,-0.074055,1
Southwark,air_gas,1952,51.474239,-0.074055,1
Southwark,air_gas,1953,51.474239,-0.074055,1
Southwark,air_gas,1956,51.474239,-0.074055,6
Southwark,air_gas,1958,51.474239,-0.074055,1
Southwark,air_gas,1963,51.474239,-0.074055,1
Southwark,animal,1857,51.474239,-0.074055,3
Southwark,animal,1858,51.474239,-0.074055,7
Southwark,animal,1859,51.474239,-0.074055,2
Southwark,animal,1864,51.474239,-0.074055,1
Southwark,animal,1872,51.474239,-0.074055,1
Southwark,animal,1884,51.474239,-0.074055,1
Southwark,animal,1887,51.474239,-0.074055,1
Southwark,animal,1904,51.474239,-0.074055,1
Southwark,animal,1949,51.474239,-0.074055,1
Southwark,animal,1950,51.474239,-0.074055,1
Southwark,decomposition,1856,51.474239,-0.074055,1
Southwark,decomposition,1858,51.474239,-0.074055,1
Southwark,decomposition,1859,51.474239,-0.074055,1
Southwark,decomposition,1898,51.474239,-0.074055,1
Southwark,decomposition,1911,51.474239,-0.074055,1
Southwark,decomposition,1950,51.474239,-0.074055,1
Southwark,disinfectant,1968,51.474239,-0.074055,1
Southwark,factory_fuel,1856,51.474239,-0.074055,3
Southwark,factory_fuel,1857,51.474239,-0.074055,2
Southwark,factory_fuel,1858,51.474239,-0.074055,3
Southwark,factory_fuel,1859,51.474239,-0.074055,4
Southwark,factory_fuel,1860,51.474239,-0.074055,1
Southwark,factory_fuel,1864,51.474239,-0.074055,1
Southwark,factory_fuel,1885,51.474239,-0.074055,1
Southwark,factory_fuel,1887,51.474239,-0.074055,1
Southwark,factory_fuel,1896,51.474239,-0.074055,1
Southwark,factory_fuel,1898,51.474239,-0.074055,1
Southwark,factory_fuel,1902,51.474239,-0.074055,1
Southwark,factory_fuel,1907,51.474239,-0.074055,1
Southwark,factory_fuel,1912,51.474239,-0.074055,1
Southwark,food,1856,51.474239,-0.074055,7
Southwark,food,1857,51.474239,-0.074055,12
Southwark,food,1858,51.474239,-0.074055,10
Southwark,food,1859,51.474239,-0.074055,11
Southwark,food,1860,51.474239,-0.074055,6
Southwark,food,1864,51.474239,-0.074055,1
Southwark,food,1868,51.474239,-0.074055,1
Southwark,food,1871,51.474239,-0.074055,1
Southwark,food,1874,51.474239,-0.074055,1
Southwark,food,1876,51.474239,-0.074055,1
Southwark,food,1879,51.474239,-0.074055,2
Southwark,food,1880,51.474239,-0.074055,3
Southwark,food,1882,51.474239,-0.074055,1
Southwark,food,1892,51.474239,-0.074055,2
Southwark,food,1895,51.474239,-0.074055,1
Southwark,food,1896,51.474239,-0.074055,2
Southwark,food,1899,51.474239,-0.074055,1
Southwark,food,1902,51.474239,-0.074055,1
Southwark,food,1903,51.474239,-0.074055,2
Southwark,food,1904,51.474239,-0.074055,1
Southwark,food,1905,51.474239,-0.074055,2
Southwark,food,1907,51.474239,-0.074055,4
Southwark,food,1909,51.474239,-0.074055,1
Southwark,food,1910,51.474239,-0.074055,1
Southwark,food,1912,51.474239,-0.074055,1
Southwark,food,1913,51.474239,-0.074055,1
Southwark,food,1914,51.474239,-0.074055,2
Southwark,food,1915,51.474239,-0.074055,1
Southwark,food,1917,51.474239,-0.074055,1
Southwark,food,1924,51.474239,-0.074055,1
Southwark,food,1933,51.474239,-0.074055,1
Southwark,food,1935,51.474239,-0.074055,2
Southwark,food,1937,51.474239,-0.074055,1
Southwark,food,1938,51.474239,-0.074055,3
Southwark,food,1946,51.474239,-0.074055,2
Southwark,food,1947,51.474239,-0.074055,2
Southwark,food,1948,51.474239,-0.074055,1
Southwark,food,1949,51.474239,-0.074055,2
Southwark,food,1950,51.474239,-0.074055,1
Southwark,food,1951,51.474239,-0.074055,1
Southwark,food,1952,51.474239,-0.074055,1
Southwark,food,1954,51.474239,-0.074055,1
Southwark,food,1958,51.474239,-0.074055,1
Southwark,food,1960,51.474239,-0.074055,2
Southwark,food,1964,51.474239,-0.074055,1
Southwark,food,1965,51.474239,-0.074055,1
Southwark,food,1970,51.474239,-0.074055,1
Southwark,habitation,1856,51.474239,-0.074055,14
Southwark,habitation,1857,51.474239,-0.074055,16
Southwark,habitation,1858,51.474239,-0.074055,18
Southwark,habitation,1859,51.474239,-0.074055,6
Southwark,habitation,1860,51.474239,-0.074055,3
Southwark,habitation,1864,51.474239,-0.074055,1
Southwark,habitation,1871,51.474239,-0.074055,1
Southwark,habitation,1875,51.474239,-0.074055,1
Southwark,habitation,1879,51.474239,-0.074055,1
Southwark,habitation,1880,51.474239,-0.074055,1
Southwark,habitation,1881,51.474239,-0.074055,1
Southwark,habitation,1883,51.474239,-0.074055,3
Southwark,habitation,1884,51.474239,-0.074055,1
Southwark,habitation,1888,51.474239,-0.074055,1
Southwark,habitation,1894,51.474239,-0.074055,1
Southwark,habitation,1895,51.474239,-0.074055,2
Southwark,habitation,1896,51.474239,-0.074055,1
Southwark,habitation,1898,51.474239,-0.074055,2
Southwark,habitation,1899,51.474239,-0.074055,1
Southwark,habitation,1902,51.474239,-0.074055,1
Southwark,habitation,1905,51.474239,-0.074055,1
Southwark,habitation,1906,51.474239,-0.074055,1
Southwark,habitation,1907,51.474239,-0.074055,2
Southwark,habitation,1910,51.474239,-0.074055,1
Southwark,habitation,1912,51.474239,-0.074055,1
Southwark,habitation,1913,51.474239,-0.074055,2
Southwark,habitation,1914,51.474239,-0.074055,5
Southwark,habitation,1929,51.474239,-0.074055,1
Southwark,habitation,1950,51.474239,-0.074055,1
Southwark,habitation,1954,51.474239,-0.074055,1
Southwark,no_smell,1856,51.474239,-0.074055,1
Southwark,no_smell,1857,51.474239,-0.074055,1
Southwark,no_smell,1858,51.474239,-0.074055,1
Southwark,no_smell,1859,51.474239,-0.074055,1
Southwark,no_smell,1888,51.474239,-0.074055,1
Southwark,no_smell,1892,51.474239,-0.074055,1
Southwark,no_smell,1906,51.474239,-0.074055,1
Southwark,school,1895,51.474239,-0.074055,1
Southwark,school,1898,51.474239,-0.074055,1
Southwark,school,1907,51.474239,-0.074055,2
Southwark,sewer,1856,51.474239,-0.074055,6
Southwark,sewer,1857,51.474239,-0.074055,10
Southwark,sewer,1858,51.474239,-0.074055,6
Southwark,sewer,1859,51.474239,-0.074055,5
Southwark,sewer,1871,51.474239,-0.074055,1
Southwark,sewer,1875,51.474239,-0.074055,1
Southwark,sewer,1882,51.474239,-0.074055,1
Southwark,sewer,1884,51.474239,-0.074055,1
Southwark,sewer,1892,51.474239,-0.074055,1
Southwark,sewer,1893,51.474239,-0.074055,2
Southwark,sewer,1894,51.474239,-0.074055,1
Southwark,sewer,1895,51.474239,-0.074055,2
Southwark,sewer,1897,51.474239,-0.074055,2
Southwark,sewer,1905,51.474239,-0.074055,1
Southwark,sewer,1912,51.474239,-0.074055,1
Southwark,sewer,1929,51.474239,-0.074055,1
Southwark,sewer,1933,51.474239,-0.074055,2
Southwark,thames_water,1856,51.474239,-0.074055,2
Southwark,thames_water,1857,51.474239,-0.074055,3
Southwark,thames_water,1860,51.474239,-0.074055,1
Southwark,thames_water,1869,51.474239,-0.074055,1
Southwark,thames_water,1871,51.474239,-0.074055,1
Southwark,thames_water,1878,51.474239,-0.074055,1
Southwark,thames_water,1896,51.474239,-0.074055,1
Southwark,thames_water,1951,51.474239,-0.074055,2
Southwark,trade,1856,51.474239,-0.074055,1
Southwark,trade,1857,51.474239,-0.074055,3
Southwark,trade,1858,51.474239,-0.074055,3
Southwark,trade,1859,51.474239,-0.074055,5
Southwark,trade,1860,51.474239,-0.074055,1
Southwark,trade,1863,51.474239,-0.074055,1
Southwark,trade,1864,51.474239,-0.074055,2
Southwark,trade,1873,51.474239,-0.074055,1
Southwark,trade,1875,51.474239,-0.074055,1
Southwark,trade,1880,51.474239,-0.074055,1
Southwark,trade,1886,51.474239,-0.074055,1
Southwark,trade,1894,51.474239,-0.074055,2
Southwark,trade,1895,51.474239,-0.074055,1
Southwark,trade,1896,51.474239,-0.074055,1
Southwark,trade,1907,51.474239,-0.074055,1
Southwark,trade,1908,51.474239,-0.074055,1
Southwark,trade,1912,51.474239,-0.074055,2
Southwark,trade,1914,51.474239,-0.074055,1
Southwark,trade,1923,51.474239,-0.074055,1
Southwark,trade,1938,51.474239,-0.074055,3
Southwark,trade,1953,51.474239,-0.074055,1
Southwark,trade,1956,51.474239,-0.074055,1
Southwark,waste_excrement,1856,51.474239,-0.074055,2
Southwark,waste_excrement,1857,51.474239,-0.074055,1
Southwark,waste_excrement,1858,51.474239,-0.074055,5
Southwark,waste_excrement,1863,51.474239,-0.074055,1
Southwark,waste_excrement,1865,51.474239,-0.074055,1
Southwark,waste_excrement,1904,51.474239,-0.074055,1
Southwark,waste_excrement,1913,51.474239,-0.074055,1
Southwark,waste_rubbish,1856,51.474239,-0.074055,1
Southwark,waste_rubbish,1857,51.474239,-0.074055,3
Southwark,waste_rubbish,1858,51.474239,-0.074055,2
Southwark,waste_rubbish,1859,51.474239,-0.074055,5
Southwark,waste_rubbish,1860,51.474239,-0.074055,2
Southwark,waste_rubbish,1867,51.474239,-0.074055,1
Southwark,waste_rubbish,1882,51.474239,-0.074055,1
Southwark,waste_rubbish,1888,51.474239,-0.074055,1
Southwark,waste_rubbish,1895,51.474239,-0.074055,2
Southwark,waste_rubbish,1900,51.474239,-0.074055,1
Southwark,waste_rubbish,1902,51.474239,-0.074055,2
Southwark,waste_rubbish,1912,51.474239,-0.074055,2
Southwark,waste_rubbish,1913,51.474239,-0.074055,6
Southwark,waste_rubbish,1914,51.474239,-0.074055,10
Southwark,waste_rubbish,1925,51.474239,-0.074055,1
Southwark,waste_rubbish,1957,51.474239,-0.074055,1
Sutton,Uncategorised,1954,51.36209,-0.177573,1
Sutton,Uncategorised,1957,51.36209,-0.177573,2
Sutton,Uncategorised,1959,51.36209,-0.177573,1
Sutton,Uncategorised,1960,51.36209,-0.177573,1
Sutton,Uncategorised,1961,51.36209,-0.177573,2
Sutton,Uncategorised,1963,51.36209,-0.177573,1
Sutton,Uncategorised,1964,51.36209,-0.177573,1
Sutton,Uncategorised,1965,51.36209,-0.177573,1
Sutton,Uncategorised,1971,51.36209,-0.177573,2
Sutton,Uncategorised,1972,51.36209,-0.177573,2
Sutton,Uncategorised,1973,51.36209,-0.177573,1
Sutton,air_gas,1972,51.36209,-0.177573,1
Sutton,food,1949,51.36209,-0.177573,1
Sutton,food,1952,51.36209,-0.177573,1
Sutton,food,1954,51.36209,-0.177573,1
Sutton,food,1960,51.36209,-0.177573,1
Sutton,food,1961,51.36209,-0.177573,1
Sutton,food,1962,51.36209,-0.177573,1
Sutton,habitation,1964,51.36209,-0.177573,1
Sutton,habitation,1965,51.36209,-0.177573,1
Sutton,sewer,1903,51.36209,-0.177573,1
Sutton,sewer,1938,51.36209,-0.177573,1
Sutton,thames_water,1956,51.36209,-0.177573,1
Sutton,thames_water,1958,51.36209,-0.177573,1
Sutton,thames_water,1962,51.36209,-0.177573,1
Sutton,thames_water,1966,51.36209,-0.177573,1
Sutton,trade,1950,51.36209,-0.177573,1
Sutton,trade,1960,51.36209,-0.177573,1
Sutton,trade,1962,51.36209,-0.177573,1
Sutton,trade,1963,51.36209,-0.177573,1
Sutton,trade,1972,51.36209,-0.177573,1
Sutton,waste_excrement,1925,51.36209,-0.177573,1
Sutton,waste_rubbish,1937,51.36209,-0.177573,1
Sutton,waste_rubbish,1939,51.36209,-0.177573,1
Sutton,waste_rubbish,1944,51.36209,-0.177573,1
Sutton,waste_rubbish,1945,51.36209,-0.177573,1
Sutton,waste_rubbish,1946,51.36209,-0.177573,1
Sutton,waste_rubbish,1947,51.36209,-0.177573,1
Sutton,waste_rubbish,1948,51.36209,-0.177573,1
Sutton,waste_rubbish,1950,51.36209,-0.177573,1
Sutton,waste_rubbish,1951,51.36209,-0.177573,1
Sutton,waste_rubbish,1953,51.36209,-0.177573,1
Sutton,waste_rubbish,1954,51.36209,-0.177573,1
Sutton,waste_rubbish,1955,51.36209,-0.177573,1
Sutton,waste_rubbish,1956,51.36209,-0.177573,1
Sutton,waste_rubbish,1957,51.36209,-0.177573,1
Sutton,waste_rubbish,1958,51.36209,-0.177573,1
Sutton,waste_rubbish,1959,51.36209,-0.177573,1
Sutton,waste_rubbish,1961,51.36209,-0.177573,1
Sutton,waste_rubbish,1965,51.36209,-0.177573,1
Sutton,waste_rubbish,1966,51.36209,-0.177573,1
Sutton,waste_rubbish,1967,51.36209,-0.177573,1
Sutton,waste_rubbish,1968,51.36209,-0.177573,1
Sutton,waste_rubbish,1970,51.36209,-0.177573,1
Sutton,waste_rubbish,1971,51.36209,-0.177573,1
Sutton,waste_rubbish,1972,51.36209,-0.177573,1
Sutton,waste_rubbish,1973,51.36209,-0.177573,1
Tower Hamlets,Uncategorised,1856,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1857,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1858,51.515741,-0.034662,5
Tower Hamlets,Uncategorised,1862,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1864,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1866,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1868,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1869,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1872,51.515741,-0.034662,3
Tower Hamlets,Uncategorised,1873,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1874,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1875,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1876,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1877,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1878,51.515741,-0.034662,3
Tower Hamlets,Uncategorised,1879,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1880,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1882,51.515741,-0.034662,3
Tower Hamlets,Uncategorised,1883,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1884,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1887,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1889,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1890,51.515741,-0.034662,3
Tower Hamlets,Uncategorised,1891,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1892,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1895,51.515741,-0.034662,4
Tower Hamlets,Uncategorised,1897,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1898,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1900,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1902,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1904,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1906,51.515741,-0.034662,4
Tower Hamlets,Uncategorised,1908,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1909,51.515741,-0.034662,3
Tower Hamlets,Uncategorised,1910,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1915,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1923,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1924,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1925,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1928,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1932,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1933,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1958,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1959,51.515741,-0.034662,3
Tower Hamlets,Uncategorised,1961,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1962,51.515741,-0.034662,1
Tower Hamlets,Uncategorised,1963,51.515741,-0.034662,2
Tower Hamlets,Uncategorised,1969,51.515741,-0.034662,2
Tower Hamlets,air_gas,1856,51.515741,-0.034662,2
Tower Hamlets,air_gas,1858,51.515741,-0.034662,3
Tower Hamlets,air_gas,1861,51.515741,-0.034662,1
Tower Hamlets,air_gas,1862,51.515741,-0.034662,2
Tower Hamlets,air_gas,1863,51.515741,-0.034662,1
Tower Hamlets,air_gas,1867,51.515741,-0.034662,1
Tower Hamlets,air_gas,1868,51.515741,-0.034662,1
Tower Hamlets,air_gas,1869,51.515741,-0.034662,2
Tower Hamlets,air_gas,1874,51.515741,-0.034662,1
Tower Hamlets,air_gas,1875,51.515741,-0.034662,2
Tower Hamlets,air_gas,1880,51.515741,-0.034662,1
Tower Hamlets,air_gas,1882,51.515741,-0.034662,2
Tower Hamlets,air_gas,1883,51.515741,-0.034662,1
Tower Hamlets,air_gas,1884,51.515741,-0.034662,1
Tower Hamlets,air_gas,1885,51.515741,-0.034662,3
Tower Hamlets,air_gas,1886,51.515741,-0.034662,1
Tower Hamlets,air_gas,1887,51.515741,-0.034662,1
Tower Hamlets,air_gas,1891,51.515741,-0.034662,2
Tower Hamlets,air_gas,1893,51.515741,-0.034662,2
Tower Hamlets,air_gas,1894,51.515741,-0.034662,2
Tower Hamlets,air_gas,1896,51.515741,-0.034662,1
Tower Hamlets,air_gas,1902,51.515741,-0.034662,1
Tower Hamlets,air_gas,1903,51.515741,-0.034662,1
Tower Hamlets,air_gas,1904,51.515741,-0.034662,2
Tower Hamlets,air_gas,1906,51.515741,-0.034662,3
Tower Hamlets,air_gas,1909,51.515741,-0.034662,3
Tower Hamlets,air_gas,1911,51.515741,-0.034662,1
Tower Hamlets,air_gas,1914,51.515741,-0.034662,1
Tower Hamlets,air_gas,1954,51.515741,-0.034662,1
Tower Hamlets,air_gas,1957,51.515741,-0.034662,3
Tower Hamlets,animal,1858,51.515741,-0.034662,3
